Time,Temperature_F,DewPoint_F,Humidity,Wind,WindSpeed_mph,WindGust_mph,Pressure_in,Precip_in,Condition
3:30 PM,91,77,63,W,13,0,29.67,0.0,Partly Cloudy
4:00 PM,91,77,63,WSW,16,0,29.64,0.0,Partly Cloudy
4:30 PM,90,77,66,WSW,14,0,29.67,0.0,Partly Cloudy
5:00 PM,90,77,66,W,13,0,29.67,0.0,Light Rain
5:30 PM,90,75,62,WNW,10,0,29.67,0.0,Partly Cloudy
6:00 PM,90,75,62,WNW,12,0,29.67,0.0,Partly Cloudy
6:30 PM,88,75,66,NW,12,0,29.67,0.0,Fair
7:00 PM,88,77,70,WNW,9,0,29.70,0.0,Fair
7:30 PM,86,75,70,NW,9,0,29.70,0.0,Fair
8:00 PM,86,75,70,W,9,0,29.70,0.0,Fair
8:30 PM,86,75,70,WNW,8,0,29.73,0.0,Fair
9:00 PM,86,75,70,WNW,7,0,29.73,0.0,Fair
9:30 PM,86,77,74,WNW,7,0,29.76,0.0,Fair
10:00 PM,84,75,74,W,5,0,29.76,0.0,Fair
10:30 PM,82,75,79,SSW,2,0,29.76,0.0,Fair
11:00 PM,84,77,79,SW,6,0,29.76,0.0,Fair
11:30 PM,82,77,84,SW,3,0,29.76,0.0,Fair
12:00 AM,84,75,74,WSW,6,0,29.76,0.0,Fair
12:30 AM,84,75,74,WSW,7,0,29.73,0.0,Fair
1:00 AM,84,77,79,WSW,6,0,29.73,0.0,Fair
1:30 AM,82,77,84,SSW,6,0,29.70,0.0,Fair
2:00 AM,82,77,84,SW,8,0,29.70,0.0,Fair
2:30 AM,84,77,79,SW,7,0,29.70,0.0,Fair
3:00 AM,84,77,79,WSW,6,0,29.70,0.0,Fair
3:30 AM,84,75,74,W,5,0,29.70,0.0,Fair
4:00 AM,84,75,74,WSW,6,0,29.70,0.0,Fair
4:30 AM,82,75,79,SW,5,0,29.70,0.0,Fair
5:00 AM,82,75,79,CALM,0,0,29.70,0.0,Fair
5:30 AM,82,75,79,CALM,0,0,29.70,0.0,Fair
6:00 AM,82,75,79,CALM,0,0,29.70,0.0,Fair
6:30 AM,82,77,84,CALM,0,0,29.70,0.0,Mostly Cloudy
7:00 AM,84,77,79,CALM,0,0,29.70,0.0,Mostly Cloudy
7:30 AM,84,77,79,CALM,0,0,29.70,0.0,Mostly Cloudy
8:00 AM,84,79,84,CALM,0,0,29.73,0.0,Mostly Cloudy
8:30 AM,86,79,79,S,3,0,29.73,0.0,Mostly Cloudy
9:00 AM,86,79,79,SSW,6,0,29.76,0.0,Mostly Cloudy
9:30 AM,86,77,74,SW,8,0,29.76,0.0,Mostly Cloudy
10:00 AM,88,77,70,WSW,5,0,29.76,0.0,Mostly Cloudy
10:30 AM,90,77,66,W,8,0,29.76,0.0,Mostly Cloudy
11:00 AM,90,77,66,W,10,0,29.76,0.0,Mostly Cloudy
11:30 AM,90,77,66,W,12,0,29.73,0.0,Mostly Cloudy
12:00 PM,90,77,66,W,8,0,29.73,0.0,Mostly Cloudy
12:30 PM,91,77,63,W,10,0,29.70,0.0,Mostly Cloudy
1:00 PM,91,77,63,WSW,14,0,29.70,0.0,Mostly Cloudy
1:30 PM,91,77,63,WSW,10,0,29.70,0.0,Mostly Cloudy
2:00 PM,91,77,63,WSW,14,0,29.67,0.0,Mostly Cloudy
2:30 PM,90,77,66,WSW,15,0,29.67,0.0,Mostly Cloudy
3:00 PM,90,77,66,W,9,0,29.67,0.0,Mostly Cloudy
3:30 PM,90,77,66,W,13,0,29.64,0.0,Mostly Cloudy
4:00 PM,90,77,66,WSW,8,0,29.64,0.0,Mostly Cloudy
4:30 PM,91,75,59,W,13,0,29.64,0.0,Showers in the Vicinity
5:00 PM,90,77,66,W,10,0,29.64,0.0,Mostly Cloudy
5:30 PM,90,77,66,SW,13,0,29.64,0.0,Mostly Cloudy
6:00 PM,88,79,75,SSW,13,0,29.67,0.0,Mostly Cloudy
6:30 PM,86,79,79,SSW,12,0,29.67,0.0,Mostly Cloudy
7:00 PM,86,79,79,SW,13,0,29.67,0.0,Mostly Cloudy
7:30 PM,86,79,79,SSW,9,0,29.70,0.0,Fair
8:00 PM,86,79,79,SSW,8,0,29.70,0.0,Fair
8:30 PM,86,77,74,SSW,9,0,29.73,0.0,Fair
9:00 PM,84,77,79,SSW,8,0,29.73,0.0,Fair
9:30 PM,86,77,74,SW,12,0,29.73,0.0,Fair
10:00 PM,86,77,74,WSW,10,0,29.76,0.0,Fair
10:30 PM,84,77,79,WSW,10,0,29.76,0.0,Fair
11:00 PM,84,75,74,WSW,10,0,29.76,0.0,Fair
11:30 PM,84,75,74,WSW,9,0,29.76,0.0,Fair
12:00 AM,84,75,74,WSW,9,0,29.76,0.0,Fair
12:30 AM,84,75,74,WSW,9,0,29.76,0.0,Fair
1:00 AM,82,75,79,WSW,9,0,29.73,0.0,Fair
1:30 AM,82,75,79,WSW,9,0,29.73,0.0,Fair
2:00 AM,82,75,79,SW,10,0,29.70,0.0,Fair
2:30 AM,82,75,79,SW,10,0,29.70,0.0,Fair
3:00 AM,82,75,79,WSW,7,0,29.70,0.0,Fair
3:30 AM,82,75,79,SW,9,0,29.70,0.0,Fair
4:00 AM,82,75,79,WSW,9,0,29.70,0.0,Fair
4:30 AM,81,75,84,WSW,8,0,29.70,0.0,Partly Cloudy
5:00 AM,81,75,84,SW,7,0,29.70,0.0,Partly Cloudy
5:30 AM,81,75,84,WSW,8,0,29.70,0.0,Partly Cloudy
6:00 AM,81,75,84,SSW,6,0,29.70,0.0,Partly Cloudy
6:30 AM,81,75,84,WSW,7,0,29.70,0.0,Partly Cloudy
7:00 AM,82,75,79,WSW,6,0,29.73,0.0,Partly Cloudy
7:30 AM,82,75,79,SW,3,0,29.73,0.0,Fair
8:00 AM,84,75,74,SSW,3,0,29.73,0.0,Fair
8:30 AM,86,77,74,SSW,7,0,29.73,0.0,Fair
9:00 AM,86,77,74,SW,8,0,29.73,0.0,Fair
9:30 AM,88,77,70,SW,10,0,29.73,0.0,Fair
10:00 AM,88,75,66,WSW,12,0,29.73,0.0,Fair
10:30 AM,88,75,66,WSW,12,0,29.73,0.0,Fair
11:00 AM,90,77,66,SW,10,0,29.73,0.0,Fair
11:30 AM,91,77,63,SW,10,0,29.73,0.0,Fair
12:00 PM,91,77,63,SW,12,0,29.73,0.0,Fair
12:30 PM,91,75,59,W,14,0,29.70,0.0,Partly Cloudy
1:00 PM,91,75,59,W,14,0,29.70,0.0,Partly Cloudy
1:30 PM,91,75,59,WSW,12,0,29.67,0.0,Partly Cloudy
2:00 PM,91,75,59,W,14,0,29.67,0.0,Partly Cloudy
2:30 PM,91,75,59,WSW,13,0,29.67,0.0,Partly Cloudy
3:00 PM,91,77,63,WSW,13,0,29.67,0.0,Partly Cloudy
3:30 PM,91,75,59,WSW,15,0,29.64,0.0,Partly Cloudy
4:00 PM,91,75,59,W,13,0,29.64,0.0,Partly Cloudy
4:30 PM,91,75,59,WSW,14,0,29.64,0.0,Partly Cloudy
5:00 PM,90,79,70,SSW,9,0,29.64,0.0,Partly Cloudy
5:30 PM,88,77,70,SSW,9,0,29.64,0.0,Showers in the Vicinity
6:00 PM,79,77,94,NW,20,0,29.64,0.0,Rain Shower
6:30 PM,79,79,100,CALM,0,0,29.67,0.0,Light Rain Shower
7:00 PM,81,79,94,ESE,9,0,29.67,0.0,Mostly Cloudy
7:30 PM,81,79,94,S,8,0,29.70,0.0,Light Rain
8:00 PM,81,79,94,ESE,5,0,29.70,0.0,Mostly Cloudy
8:30 PM,81,79,94,SE,6,0,29.73,0.0,Mostly Cloudy
9:00 PM,81,77,89,SSE,6,0,29.73,0.0,Mostly Cloudy
9:30 PM,79,77,94,CALM,0,0,29.73,0.0,Partly Cloudy
10:00 PM,81,77,89,CALM,0,0,29.76,0.0,Partly Cloudy
10:30 PM,81,79,94,CALM,0,0,29.76,0.0,Fair
11:00 PM,81,79,94,CALM,0,0,29.76,0.0,Fair
11:30 PM,79,79,100,CALM,0,0,29.76,0.0,Fair
12:00 AM,79,79,100,CALM,0,0,29.76,0.0,Mostly Cloudy
12:30 AM,81,79,94,CALM,0,0,29.73,0.0,Mostly Cloudy
1:00 AM,81,79,94,CALM,0,0,29.73,0.0,Mostly Cloudy
1:30 AM,81,79,94,CALM,0,0,29.73,0.0,Mostly Cloudy
2:00 AM,82,79,89,W,6,0,29.70,0.0,Mostly Cloudy
2:30 AM,82,77,84,CALM,0,0,29.70,0.0,Mostly Cloudy
3:00 AM,82,77,84,WSW,6,0,29.67,0.0,Mostly Cloudy
3:30 AM,82,77,84,WSW,6,0,29.67,0.0,Mostly Cloudy
4:00 AM,82,75,79,WSW,7,0,29.67,0.0,Mostly Cloudy
4:30 AM,82,75,79,WSW,6,0,29.67,0.0,Mostly Cloudy
5:00 AM,82,75,79,WSW,7,0,29.67,0.0,Mostly Cloudy
5:30 AM,82,75,79,WSW,7,0,29.67,0.0,Mostly Cloudy
6:00 AM,82,75,79,WSW,7,0,29.67,0.0,Mostly Cloudy
6:30 AM,82,75,79,WSW,6,0,29.70,0.0,Partly Cloudy
7:00 AM,84,77,79,SSW,5,0,29.70,0.0,Fair
7:30 AM,84,77,79,WSW,6,0,29.70,0.0,Fair
8:00 AM,86,77,74,SW,5,0,29.70,0.0,Fair
8:30 AM,86,77,74,SSW,3,0,29.73,0.0,Fair
9:00 AM,88,77,70,SSW,6,0,29.73,0.0,Fair
9:30 AM,88,77,70,SSW,9,0,29.73,0.0,Fair
10:00 AM,90,77,66,WSW,8,0,29.73,0.0,Partly Cloudy
10:30 AM,90,77,66,WSW,9,0,29.73,0.0,Partly Cloudy
11:00 AM,90,77,66,WSW,9,0,29.73,0.0,Partly Cloudy
11:30 AM,90,77,66,SSW,10,0,29.70,0.0,Partly Cloudy
12:00 PM,91,77,63,,0,0,29.70,0.0,Partly Cloudy
12:30 PM,91,77,63,SW,9,0,29.70,0.0,Partly Cloudy
1:00 PM,91,77,63,SSW,10,0,29.67,0.0,Partly Cloudy
1:30 PM,90,77,66,SSW,9,0,29.67,0.0,Partly Cloudy
2:00 PM,90,77,66,SSW,10,0,29.67,0.0,Mostly Cloudy
2:30 PM,88,79,75,S,13,0,29.67,0.0,Mostly Cloudy
3:00 PM,88,77,70,SSW,20,0,29.67,0.0,Rain Shower
3:30 PM,81,77,89,WSW,12,0,29.67,0.0,Light Rain with Thunder
4:00 PM,79,77,94,SSW,10,0,29.67,0.0,Light Rain
4:30 PM,79,77,94,S,8,0,29.67,0.0,Light Rain
5:00 PM,79,77,94,S,6,0,29.64,0.0,Mostly Cloudy
5:30 PM,79,79,100,CALM,0,0,29.64,0.0,Fair
6:00 PM,79,79,100,CALM,0,0,29.64,0.0,Fair
6:30 PM,81,79,94,CALM,0,0,29.64,0.0,Light Rain
7:00 PM,81,79,94,CALM,0,0,29.67,0.0,Light Rain
7:30 PM,81,79,94,CALM,0,0,29.70,0.0,Light Rain
8:00 PM,81,79,94,CALM,0,0,29.70,0.0,Light Rain
8:30 PM,81,81,100,CALM,0,0,29.70,0.0,Light Rain
9:00 PM,81,81,100,CALM,0,0,29.70,0.0,Light Rain
9:30 PM,81,81,100,CALM,0,0,29.73,0.0,Light Rain
10:00 PM,81,81,100,CALM,0,0,29.76,0.0,Mostly Cloudy
10:30 PM,81,79,94,CALM,0,0,29.76,0.0,Fair
11:00 PM,82,79,89,S,3,0,29.76,0.0,Fair
11:30 PM,82,77,84,SSW,3,0,29.76,0.0,Fair
12:00 AM,81,77,89,SSW,3,0,29.76,0.0,Fair
12:30 AM,81,77,89,SSW,3,0,29.73,0.0,Fair
1:00 AM,81,79,94,CALM,0,0,29.73,0.0,Fair
1:30 AM,81,79,94,CALM,0,0,29.70,0.0,Fair
2:00 AM,81,79,94,CALM,0,0,29.70,0.0,Fair
2:30 AM,81,79,94,CALM,0,0,29.70,0.0,Fair
3:00 AM,81,79,94,CALM,0,0,29.70,0.0,Fair
1:00 PM,90,79,70,SW,10,0,29.70,0.0,Light Rain
1:30 PM,86,79,79,SSW,15,0,29.70,0.0,Partly Cloudy
2:00 PM,86,79,79,SSW,7,0,29.70,0.0,Partly Cloudy
2:30 PM,88,77,70,S,9,0,29.67,0.0,Showers in the Vicinity
3:00 PM,81,75,84,SSW,21,32,29.67,0.0,Rain / Windy
3:30 PM,77,77,100,SW,14,0,29.70,0.0,Rain
4:00 PM,77,77,100,S,5,0,29.67,0.0,Light Rain
4:30 PM,79,77,94,CALM,0,0,29.67,0.0,Light Rain
5:00 PM,81,77,89,WSW,5,0,29.67,0.0,Mostly Cloudy
5:30 PM,79,77,94,SSW,3,0,29.67,0.0,Light Rain
6:00 PM,81,77,89,SSW,5,0,29.67,0.0,Light Rain
6:30 PM,81,79,94,S,3,0,29.70,0.0,Light Rain
7:00 PM,81,79,94,SSW,2,0,29.70,0.0,Light Rain
7:30 PM,81,79,94,S,1,0,29.70,0.0,Light Rain
8:00 PM,81,79,94,CALM,0,0,29.73,0.0,Mostly Cloudy
8:30 PM,81,77,89,SSW,5,0,29.73,0.0,Mostly Cloudy
9:00 PM,81,77,89,SSW,5,0,29.76,0.0,Mostly Cloudy
9:30 PM,81,75,84,WSW,8,0,29.79,0.0,Mostly Cloudy
10:00 PM,81,75,84,WSW,8,0,29.79,0.0,Mostly Cloudy
10:30 PM,81,75,84,SW,6,0,29.79,0.0,Mostly Cloudy
11:00 PM,81,73,79,WSW,6,0,29.79,0.0,Mostly Cloudy
11:30 PM,81,73,79,WSW,7,0,29.81,0.0,Mostly Cloudy
12:00 AM,81,73,79,WSW,7,0,29.79,0.0,Mostly Cloudy
12:30 AM,79,75,89,SSW,5,0,29.79,0.0,Partly Cloudy
1:00 AM,79,75,89,SW,6,0,29.79,0.0,Partly Cloudy
1:30 AM,79,75,89,SSW,2,0,29.76,0.0,Partly Cloudy
2:00 AM,79,75,89,CALM,0,0,29.76,0.0,Partly Cloudy
2:30 AM,79,75,89,S,1,0,29.76,0.0,Partly Cloudy
3:00 AM,79,73,83,CALM,0,0,29.76,0.0,Partly Cloudy
3:30 AM,79,75,89,CALM,0,0,29.76,0.0,Mostly Cloudy
4:00 AM,79,77,94,CALM,0,0,29.76,0.0,Mostly Cloudy
4:30 AM,79,77,94,CALM,0,0,29.76,0.0,Mostly Cloudy
5:00 AM,79,77,94,ESE,2,0,29.76,0.0,Mostly Cloudy
5:30 AM,77,77,100,CALM,0,0,29.76,0.0,Partly Cloudy
6:00 AM,77,77,100,CALM,0,0,29.76,0.0,Partly Cloudy
6:30 AM,79,77,94,CALM,0,0,29.76,0.0,Mostly Cloudy
7:00 AM,79,79,100,E,2,0,29.76,0.0,Mostly Cloudy
7:30 AM,79,79,100,E,5,0,29.76,0.0,Mostly Cloudy
8:00 AM,81,79,94,SE,3,0,29.76,0.0,Mostly Cloudy
8:30 AM,81,79,94,ESE,3,0,29.79,0.0,Fair
9:00 AM,82,79,89,SE,3,0,29.79,0.0,Fair
9:30 AM,84,77,79,SSE,3,0,29.79,0.0,Fair
10:00 AM,86,77,74,S,3,0,29.79,0.0,Fair
10:30 AM,86,73,66,WSW,7,0,29.81,0.0,Light Rain
11:00 AM,86,75,70,SSW,7,0,29.81,0.0,Light Rain
11:30 AM,88,75,66,SW,10,0,29.81,0.0,Mostly Cloudy
12:00 PM,88,73,62,WSW,13,0,29.79,0.0,Partly Cloudy
12:30 PM,90,73,59,WSW,10,0,29.79,0.0,Partly Cloudy
1:00 PM,90,75,62,WSW,9,0,29.76,0.0,Partly Cloudy
1:30 PM,90,73,59,W,14,0,29.76,0.0,Partly Cloudy
2:00 PM,88,73,62,W,12,0,29.76,0.0,Partly Cloudy
2:30 PM,90,75,62,W,10,0,29.73,0.0,Partly Cloudy
3:00 PM,90,73,59,W,14,0,29.73,0.0,Partly Cloudy
3:30 PM,90,73,59,W,17,0,29.70,0.0,Partly Cloudy
4:00 PM,90,73,59,W,15,0,29.70,0.0,Partly Cloudy
4:30 PM,90,73,59,W,14,0,29.70,0.0,Fair
5:00 PM,90,73,59,W,12,0,29.70,0.0,Fair
5:30 PM,90,73,59,WSW,13,0,29.70,0.0,Fair
6:00 PM,90,73,59,WSW,10,0,29.70,0.0,Fair
6:30 PM,88,72,58,WSW,12,0,29.73,0.0,Fair
7:00 PM,88,72,58,WSW,9,0,29.73,0.0,Fair
7:30 PM,86,72,62,W,10,0,29.73,0.0,Fair
8:00 PM,86,72,62,W,10,0,29.73,0.0,Fair
8:30 PM,86,72,62,W,10,0,29.73,0.0,Fair
9:00 PM,84,73,70,W,8,0,29.76,0.0,Fair
9:30 PM,84,72,66,W,7,0,29.76,0.0,Fair
10:00 PM,84,72,66,W,8,0,29.79,0.0,Fair
10:30 PM,84,72,66,WSW,7,0,29.79,0.0,Fair
11:00 PM,84,73,70,WSW,8,0,29.79,0.0,Fair
11:30 PM,84,72,66,WSW,6,0,29.79,0.0,Fair
